Code,Title,Levels,Runtime,RelDate,Season,Authors,Tier,Price,Seed,G.Ad.,Eber,RMH,Epic,URL
CCC-BMG-23-PHLAN-2-2,Hatemaster,11-16,,06-Jan-18,CCC,"Baldman Games, Jennifer Middleton",3,4.99,,,,,,https://www.dmsguild.com/product/230628?affiliate_id=171040
CCC-BMG-24-PHLAN-2-3,The Royal We,11-16,,06-Jan-18,CCC,"Baldman Games, Eric Menge",3,4.99,,,,,,https://www.dmsguild.com/product/230629?affiliate_id=171040
CCC-BMG-25-CORE-3-1,The Spectral Incursion,1-4,,12-Apr-18,CCC,"Baldman Games, John Rogers, Shawn Merwin",1,4.99,,,,,,https://www.dmsguild.com/product/239572?affiliate_id=171040
CCC-BMG-26-CORE-3-2,The Ghostly Infestation,1-4,,12-Apr-18,CCC,"Baldman Games, Dan Dillon",1,4.99,,,,,,https://www.dmsguild.com/product/239577?affiliate_id=171040
CCC-BMG-27-CORE-3-3,The Spirited Infestation,1-4,,12-Apr-18,CCC,"Baldman Games, Tom Lommel",1,4.99,,,,,,https://www.dmsguild.com/product/239578?affiliate_id=171040
CCC-BMG-28-HILL-2-1,The Red Gathering,5-10,,18-Apr-18,CCC,"Baldman Games, Mark Merida",2,4.99,,,,,,https://www.dmsguild.com/product/240059?affiliate_id=171040
CCC-BMG-29-HILL-2-2,The Red Herring,5-10,,23-Apr-18,CCC,"Baldman Games, Christopher Sniezak, Mark Knapik, Mark Merida, Wayne Chang",2,4.99,,,,,,https://www.dmsguild.com/product/240422?affiliate_id=171040
CCC-BMG-30-HILL-2-3,The Red Death,5-10,,23-Apr-18,CCC,"Baldman Games, Christopher Sniezak, Wayne Chang",2,4.99,,,,,,https://www.dmsguild.com/product/240423?affiliate_id=171040
CCC-BMG-31-PHLAN-3-1,The Conventicle of Chaos,1-4,,16-Jul-18,CCC,"Baldman Games, Jia Jian Tin",1,4.99,,,,,,https://www.dmsguild.com/product/247511?affiliate_id=171040
CCC-BMG-32-PHLAN-3-2,The First Rule,1-4,,16-Jul-18,CCC,"Baldman Games, Anthony Caroselli",1,4.99,,,,,,https://www.dmsguild.com/product/247512?affiliate_id=171040
CCC-BMG-33-PHLAN-3-3,Spinning on the Edge,1-4,,16-Jul-18,CCC,"Baldman Games, Ruty Rutenberg",1,4.99,,,,,,https://www.dmsguild.com/product/247513?affiliate_id=171040
CCC-BMG-34-ELM-2-1,Tendrils in the Fog,5-10,,03-Oct-18,CCC,"Baldman Games, Ben Heisler, Paige Leitman, M. Sean Molley",2,4.99,,,,,,https://www.dmsguild.com/product/254008?affiliate_id=171040
CCC-BMG-35-ELM-2-2,Mists of the Moonsea,5-10,,03-Oct-18,CCC,"Baldman Games, Ben Heisler, Paige Leitman, M. Sean Molley",2,4.99,,,,,,https://www.dmsguild.com/product/254009?affiliate_id=171040
CCC-BMG-36-ELM-2-3,Vestiges of Darkness,5-10,,03-Oct-18,CCC,"Baldman Games, Ben Heisler, Paige Leitman, M. Sean Molley",2,4.99,,,,,,https://www.dmsguild.com/product/254011?affiliate_id=171040
CCC-BMG-37-HULB-3-1,Weakness of Rock,11-16,,07-Dec-18,CCC,"Baldman Games, Mickey Tan",3,4.99,,,,,,https://www.dmsguild.com/product/260904?affiliate_id=171040
CCC-BMG-38-HULB-3-2,Dead Canaries,11-16,,07-Dec-18,CCC,"Baldman Games, Krishna Simonse",3,4.99,,,,,,https://www.dmsguild.com/product/260905?affiliate_id=171040
CCC-BMG-39-HULB-3-3,Darkest Vein,11-16,,07-Dec-18,CCC,"Baldman Games, Garrett ColÂ¢n",3,4.99,,,,,,https://www.dmsguild.com/product/260906?affiliate_id=171040
CCC-BMG-40-HULB-4-1,Whispers from the Deep,11-16,,21-Jan-19,CCC,"Baldman Games, James Haeck",3,4.99,,,,,,https://www.dmsguild.com/product/264698?affiliate_id=171040
CCC-BMG-41-HULB-4-2,Voices from the Deep,11-16,,21-Jan-19,CCC,"Baldman Games, Chris S. Sims",3,4.99,,,,,,https://www.dmsguild.com/product/264699?affiliate_id=171040
CCC-BMG-42-HULB-4-3,Call of the Deep,11-16,,21-Jan-19,CCC,"Baldman Games, Pieter Sleijpen",3,4.99,,,,,,https://www.dmsguild.com/product/264701?affiliate_id=171040
CCC-BMG-43-PHLAN-4-1,Ghoulies and Ghosties,5-10,,25-Jan-19,CCC,"Baldman Games, Merric Blackman",2,4.99,,,,,,https://www.dmsguild.com/product/265111?affiliate_id=171040
CCC-BMG-44-PHLAN-4-2,Long Leggity Beasties,5-10,,25-Jan-19,CCC,"Baldman Games, RM Jansen Parkes",2,4.99,,,,,,https://www.dmsguild.com/product/265112?affiliate_id=171040
CCC-BMG-45-PHLAN-4-3,Things That Go Bump in the Night,5-10,,25-Jan-19,CCC,"Baldman Games, Robert Alaniz",2,4.99,,,,,,https://www.dmsguild.com/product/265113?affiliate_id=171040
CCC-BMG-46-HILL-3-1,Shepherd the Weak,5-10,,13-Feb-19,CCC,"Baldman Games, Effie Matteson",2,4.99,,,,,,https://www.dmsguild.com/product/266616?affiliate_id=171040
CCC-BMG-47-HILL-3-2,Suffer the Children,5-10,,13-Feb-19,CCC,"Baldman Games, Jennifer Adcock",2,4.99,,,,,,https://www.dmsguild.com/product/266617?affiliate_id=171040
CCC-BMG-48-HILL3-3,Spare the Rod,5-10,,13-Feb-19,CCC,"Baldman Games, Scott Moore",2,4.99,,,,,,https://www.dmsguild.com/product/266618?affiliate_id=171040
DDAL-DRW-04,Foreign Affairs,11-16,,01-Sep-20,DRW,Ginny Loveday,3,4.99,,,,,,https://www.dmsguild.com/product/326717?affiliate_id=171040
CCC-BMG-MOON1-2,Mind the Missive,1-4,,,CCC,"Baldman Games, Krishna Simonse",1,0,,,,,,Coming Soon - 74
CCC-BMG-MOON1-3,Heritage vs Kinship,1-4,,,CCC,"Baldman Games, Krishna Simonse",1,0,,,,,,Coming Soon - 75
CCC-BMG-MOON,Moonshae Isles Regional Guide,n/a,,26-Jul-18,CCC,Baldman Games,,9.99,,,,,,https://www.dmsguild.com/product/248303?affiliate_id=171040
CCC-BMG-MOON1-1,Moonshae Treasure Hunt,1-2,,20-Dec-18,CCC,"Baldman Games, Shawn Merwin, Robert Alaniz, Krishna Simonse, Cindy Moore",1,4.99,,,,,,https://www.dmsguild.com/product/262080?affiliate_id=171040
CCC-BMG-MOON2-1,Defenders of Caer Moray,1-4,,16-Feb-19,CCC,"Baldman Games, Christopher Sniezak",1,4.99,,,,,,https://www.dmsguild.com/product/266890?affiliate_id=171040
CCC-BMG-MOON2-2,Army of the Unseen,1-4,,05-Mar-19,CCC,"Baldman Games, Savannah Houston-McIntyre",1,4.99,,,,,,https://www.dmsguild.com/product/267912?affiliate_id=171040
CCC-BMG-MOON2-3,The Eye in the Mist,1-4,,11-Mar-19,CCC,"Baldman Games, Eric Menge",1,4.99,,,,,,https://www.dmsguild.com/product/269351?affiliate_id=171040
CCC-BMG-MOON3-1,Atop the Fairheights,5-10,,24-Jun-19,CCC,"Baldman Games, Shawn Merwin",2,4.99,,,,,,https://www.dmsguild.com/product/280969?affiliate_id=171040
CCC-BMG-MOON3-2,Within the Tunnels of Dwarvenholm,5-10,,01-Jul-19,CCC,"Baldman Games, Ted Atkinson",2,4.99,,,,,,https://www.dmsguild.com/product/281623?affiliate_id=171040
CCC-BMG-MOON3-3,Beneath the Cairnwell,5-10,,26-Jul-19,CCC,"Baldman Games, Kat Kruger",2,4.99,,,,,,https://www.dmsguild.com/product/283991?affiliate_id=171040
CCC-BMG-MOON4-1,Precious Cargo,1-4,,21-Nov-19,CCC,"Baldman Games, Cindy Moore",1,4.99,,,,,,https://www.dmsguild.com/product/295547?affiliate_id=171040
CCC-BMG-MOON4-2,Dangerous Dernall,1-4,,21-Nov-19,CCC,"Baldman Games, Effie Matteson",1,4.99,,,,,,https://www.dmsguild.com/product/295548?affiliate_id=171040
CCC-BMG-MOON4-3,Gate to the Unknown,1-4,,21-Nov-19,CCC,"Baldman Games, Jay Africa",1,4.99,,,,,,https://www.dmsguild.com/product/295549?affiliate_id=171040
CCC-BMG-MOON5-1,Bloodlust Rising,5-10,,14-Apr-20,CCC,"Baldman Games, Garrett ColÂ¢n",2,4.99,,,,,,https://www.dmsguild.com/product/309965?affiliate_id=171040
CCC-BMG-MOON5-2,Bloodlust Contained,5-10,,14-Apr-20,CCC,"Baldman Games, Ben Sandfelder",2,4.99,,,,,,https://www.dmsguild.com/product/309966?affiliate_id=171040
CCC-BMG-MOON5-3,Bloodlust Tempered,5-10,,14-Apr-20,CCC,"Baldman Games, Stephen Rowe",2,4.99,,,,,,https://www.dmsguild.com/product/309967?affiliate_id=171040
CCC-BMG-MOON6-1,A Reopened Eye,5-10,,04-May-20,CCC,"Baldman Games, Diana Voyer",2,4.99,,,,,,https://www.dmsguild.com/product/312454?affiliate_id=171040
CCC-BMG-MOON6-2,Troubled Visions,5-10,,04-May-20,CCC,"Baldman Games, A.S. Evrard",2,4.99,,,,,,https://www.dmsguild.com/product/312457?affiliate_id=171040
CCC-BMG-MOON6-3,Planar Convergence,5-10,,04-May-20,CCC,"Baldman Games, Emily Harmon",2,4.99,,,,,,https://www.dmsguild.com/product/312456?affiliate_id=171040
DDAL-CA-04,A Blinking Light,,,,CA,Unknown,,0.00,,,,,,Not Available - 93
DDAL-CA-03,Cold Rush,Pregens,,,CA,"James Introcaso, Chris Lindsay",2,0.00,,,,,,Not Available -94
CCC-BWM-001,Howling on the Moonsea,5-10,,28-Sep-18,CCC,Jawsh Murdock,2,2.99,,,,,,https://www.dmsguild.com/product/253539?affiliate_id=171040
CCC-BWM-002,The City in the Depths,5-10,,02-Oct-18,CCC,The Seer,2,2.99,,,,,,https://www.dmsguild.com/product/253855?affiliate_id=171040
CCC-BWM-003,A Tale of Two Towers,11-16,,29-Sep-18,CCC,Jia Jian Tin,3,2.99,,,,,,https://www.dmsguild.com/product/253558?affiliate_id=171040
CCC-BWM-005,Chasing Madness,5-10,,24-Jun-19,CCC,Jawsh Murdock,2,2.99,,,,,,https://www.dmsguild.com/product/279463?affiliate_id=171040
CCC-BWM-007-01,The Beast Beneath,11-16,,29-Apr-20,CCC,Jawsh Murdock,3,4.99,,,,,,https://www.dmsguild.com/product/309754?affiliate_id=171040
CCC-BWM-007-03,The Beast Unleashed,11-16,,12-Apr-20,CCC,William Kerney,3,4.99,,,,,,https://www.dmsguild.com/product/309763?affiliate_id=171040
CCC-BWM-04-01,Thralls of Zuggtmoy-The Myconic Nidus,5-10,,11-Jul-19,CCC,"William Murakami-Brundage, William Beers, William Murakami-Brundage, Niall Sullivan",2,4.99,,,,,,https://www.dmsguild.com/product/281686?affiliate_id=171040
CCC-BWM-04-02,Thralls of Zuggtmoy-Sanctum of Rot,5-10,,12-Jul-19,CCC,"William Beers, Iam Pace, William Murakami-Brundage",2,4.99,,,,,,https://www.dmsguild.com/product/281685?affiliate_id=171040
CCC-BWM-06,Introduction to Adventuring,1-4,,10-Jun-19,CCC,"Jia Jian Tin, The Seer, Christine Weidenbach",1,3.99,,,,,,https://www.dmsguild.com/product/278603?affiliate_id=171040
CCC-BWM-07-02,The Beast Within,11-16,,29-Apr-20,CCC,Jia Jian Tin,3,4.99,,,,,,https://www.dmsguild.com/product/309473?affiliate_id=171040
CCC-CIC-01,The Vault of the Devourer,1-4,,04-Dec-16,CCC,Greg Marks,1,4.99,,,,,,https://www.dmsguild.com/product/199826?affiliate_id=171040
CCC-CIC-02,The Clockwork Laboratory,5-10,,21-Mar-17,CCC,Jeremy Vosberg,2,4.99,,,,,,https://www.dmsguild.com/product/207980?affiliate_id=171040
CCC-CIC-03,The Desolate Undercroft,5-10,,21-Mar-17,CCC,Gary Affeldt,2,4.99,,,,,,https://www.dmsguild.com/product/207993?affiliate_id=171040
CCC-CIC-04,Best Friends Forever,5-10,,13-Jul-17,CCC,Rob Silva,2,4.99,,,,,,https://www.dmsguild.com/product/216389?affiliate_id=171040
CCC-CIC-05,Donum Vitae,5-10,,28-Jul-17,CCC,Rob Silva,2,4.99,,,,,,https://www.dmsguild.com/product/238300?affiliate_id=171040
CCC-CIC-06,End of the Line,1-4,,27-Mar-18,CCC,Michael Maenza,1,4.99,,,,,,https://www.dmsguild.com/product/238181?affiliate_id=171040
CCC-CIC-07,Pieces of You,5-10,,29-Jul-18,CCC,Rob Silva,2,4.99,,,,,,https://www.dmsguild.com/product/248551?affiliate_id=171040
CCC-CIC-08,The Last Voyage of the Woolgathering Tidsoptimist,1-4,,28-Mar-18,CCC,Greg Marks,1,4.99,,,,,,https://www.dmsguild.com/product/238289?affiliate_id=171040
CCC-CIC-09,Steamy Shores of Danger,1-4,,23-Jun-18,CCC,Andrew Bishkinskyi,1,4.99,,,,,,https://www.dmsguild.com/product/245320?affiliate_id=171040
CCC-CIC-10,Terror at Soward Manor,5-10,,04-Nov-18,CCC,Shawn Merwin,2,4.99,,,,,,https://www.dmsguild.com/product/257945?affiliate_id=171040
CCC-CIC-11,Death at Peril Island,5-10,,23-Nov-18,CCC,Shawn Merwin,2,4.99,,,,,,https://www.dmsguild.com/product/259558?affiliate_id=171040
CCC-CIC-12,Redemption at Talos Sound,5-10,,23-Nov-18,CCC,Shawn Merwin,2,4.99,,,,,,https://www.dmsguild.com/product/259563?affiliate_id=171040
CCC-CNE-01,The Treasure Beneath,5-10,,04-Oct-18,CCC,Haider Rizvi,2,3.99,,,,,,https://www.dmsguild.com/product/254041?affiliate_id=171040
CCC-CNE-02,Before The Hatch,5-10,,03-Oct-18,CCC,Matthew Chung,2,3.99,,,,,,https://www.dmsguild.com/product/254019?affiliate_id=171040
CCC-CNE-03,Into The Depths,5-10,,03-Oct-18,CCC,Mark McClenaghan,2,3.99,,,,,,https://www.dmsguild.com/product/254018?affiliate_id=171040
CCC-COS-01,The Only Way To Be Sure v1.0,5-10,,09-Aug-19,CCC,Jim Parkin,2,4.99,,,,,,https://www.dmsguild.com/product/285292?affiliate_id=171040
CCC-COTN-01-01,By The Seashore: A Red War Tale,1-4,,28-Feb-19,CCC,Marcello de Velazquez,1,4.99,,,,,,https://www.dmsguild.com/product/267847?affiliate_id=171040
CCC-DDSC-01,Murder at the Stop,1-4,,19-Jul-17,CCC,Robert Alaniz,1,3.99,,,,,,https://www.dmsguild.com/product/216992?affiliate_id=171040
CCC-DDSC-02,A Fool and His Gold,1-4,,20-Jul-17,CCC,Anthony Caroselli,1,3.99,,,,,,https://www.dmsguild.com/product/217046?affiliate_id=171040
CCC-DES-01-01,Finding the Rabbit Hole,5-10,,02-Dec-18,CCC,Eric Weberg,2,4.99,,,,,,https://www.dmsguild.com/product/260395?affiliate_id=171040
CCC-DES-01-02,A Sanity Never Questioned,5-10,,02-Dec-18,CCC,Jonathan Connor Self,2,4.99,,,,,,https://www.dmsguild.com/product/260385?affiliate_id=171040
CCC-DES-01-03,A Question Never Asked,5-10,,17-Dec-19,CCC,Eric Weberg,2,2.99,,,,,,https://www.dmsguild.com/product/298056?affiliate_id=171040
CCC-DES-01-04,An Answer Never Offered,5-10,,16-Dec-19,CCC,Alex Kurowski,2,2.99,,,,,,https://www.dmsguild.com/product/298041?affiliate_id=171040
CCC-DES-01-05,The Die is Cast,5-10,,17-Dec-19,CCC,Brian Kelley,2,2.99,,,,,,https://www.dmsguild.com/product/297616?affiliate_id=171040
CCC-DFW-01-02,Behind the Veil,5-10,,21-Jul-19,CCC,"Andrew Epps, Wyndll Robertson",2,3.99,,,,,,https://www.dmsguild.com/product/283562?affiliate_id=171040
CCC-DRUID-01,The Scourge Unseen,5-10,,12-Sep-18,CCC,Jay Africa,2,4.99,,,,,,https://www.dmsguild.com/product/252111?affiliate_id=171040
CCC-DRUIDS-03,In Tents,1-4,,10-Dec-19,CCC,Tim Kubik,1,3.99,,,,,,https://www.dmsguild.com/product/297088?affiliate_id=171040
CCC-DWB-CW-01,The Clockwork Caravan,1-4,,29-Jan-20,CCC,Robby Jones,1,4.99,,,,,,https://www.dmsguild.com/product/301901?affiliate_id=171040
CCC-DWB-ESR-01,An Enchanting Shade of Red,1-4,,29-Jan-20,CCC,Robby Jones,1,4.99,,,,,,https://www.dmsguild.com/product/301899?affiliate_id=171040
CCC-DWB-GNA-1,Gallery of the Nightmare Artist,11-16,,04-May-20,CCC,Robby Jones,3,4.99,,,,,,https://www.dmsguild.com/product/311687?affiliate_id=171040
CCC-DWB-Q01,Quarantine,1-4,,29-Jan-20,CCC,Robby Jones,1,4.99,,,,,,https://www.dmsguild.com/product/301902?affiliate_id=171040
CCC-DWB-TFG-1,The Frostbane Garden,5-10,,04-May-20,CCC,Robby Jones,2,4.99,,,,,,https://www.dmsguild.com/product/311689?affiliate_id=171040
CCC-DWB-TRM-1,Red Mirage,1-4,,04-May-20,CCC,Robby Jones,1,4.99,,,,,,https://www.dmsguild.com/product/311688?affiliate_id=171040
CCC-ELF-01,Life's A Party,1-4,,21-Dec-18,CCC,"Paul Johnson, Jia Jian Tin",1,2.99,,,,,,https://www.dmsguild.com/product/262096?affiliate_id=171040
CCC-ELF-02,An Adventuring Party Walks Into A Bar ?,1-4,,05-Jan-19,CCC,Christine Weidenbach,1,0.99,,,,,,https://www.dmsguild.com/product/263415?affiliate_id=171040
CCC-ELF-03-01,Death's Claw,5-10,,29-Apr-20,CCC,Emily Smith,2,3.99,,,,,,https://www.dmsguild.com/product/299496?affiliate_id=171040
CCC-ELF-03-02,Echoes of Rage,5-10,,29-Apr-20,CCC,Noah Grand,2,3.95,,,,,,https://www.dmsguild.com/product/299501?affiliate_id=171040
CCC-ELF-04,Blood of the Covenant,11-16,,29-Apr-20,CCC,Jia Jian Tin,3,1.99,,,,,,https://www.dmsguild.com/product/309290?affiliate_id=171040
CCC-ELO-01,For the Kids!,1-4,,17-Nov-18,CCC,Adam Gordier,1,1.00,,,,,,https://www.dmsguild.com/product/259022?affiliate_id=171040
CCC-ELO-02,The Four Kids,1-4,,14-Jan-20,CCC,Marcello de Velazquez,1,1.99,,,,,,https://www.dmsguild.com/product/299859?affiliate_id=171040
CCC-EPI01-01,Hordes of Thar-The White Hand of Death,5-10,,25-Nov-19,CCC,"Lance Tan, Adventurers Anonymous Manila",2,4.99,,,,,,https://www.dmsguild.com/product/295621?affiliate_id=171040
CCC-FC3-01-02,Tales of Estirwald: Corruption of the Elderoak,5-10,,27-Feb-19,CCC,"Jennifer L. Moffat, Xavier A. Devenoges",2,4.99,,,,,,https://www.dmsguild.com/product/267821?affiliate_id=171040
CCC-FC3-03,Tales of Estirwald: The Fun House,11-16,,11-Mar-19,CCC,"Malcolm Wood, Bruce Wood",3,4.99,,,,,,https://www.dmsguild.com/product/269392?affiliate_id=171040
CCC-FCC-001,Isle of Moss,1-4,,30-Mar-20,CCC,Jia Jian Tin,1,1.99,,,,,,https://www.dmsguild.com/product/307811?affiliate_id=171040
CCC-FXC-01,Nothing Happens in Elmwood,1-4,,20-Aug-18,CCC,"Xavier A. Devenoges, Christopher Sniezak",1,1.99,,,,,,https://www.dmsguild.com/product/250362?affiliate_id=171040
CCC-GAD01-01,Broken Blade,5-10,,27-Mar-19,CCC,Y. Michael Zhang,2,4.99,,,,,,https://www.dmsguild.com/product/270401?affiliate_id=171040
CCC-GAD01-02,Red War: Black Phoenix,5-10,,17-Apr-19,CCC,Y. Michael Zhang,2,4.99,,,,,,https://www.dmsguild.com/product/270904?affiliate_id=171040
CCC-GAD01-03,Caught in Time,11-16,,12-Aug-19,CCC,Jack Jay,3,0.00,,,,,,https://www.dmsguild.com/product/284754?affiliate_id=171040
CCC-GARY-01,A Night to Remember,5-10,,14-Apr-17,CCC,"Thomas Valley, Luke Gygax",2,4.99,,,,,,https://www.dmsguild.com/product/209690?affiliate_id=171040
CCC-GARY-02,To Find a Way Out,5-10,,14-Apr-17,CCC,"Thomas Valley, Luke Gygax",2,4.99,,,,,,https://www.dmsguild.com/product/209692?affiliate_id=171040
CCC-GARY-03,"Oh, We're In It Now",5-10,,14-Apr-17,CCC,"Thomas Valley, Luke Gygax",2,4.99,,,,,,https://www.dmsguild.com/product/209693?affiliate_id=171040
CCC-GARY-04,A Darkness in the Mountains,1-4,,29-Mar-18,CCC,Thomas Valley,1,2.99,,,,,,https://www.dmsguild.com/product/238303?affiliate_id=171040
CCC-GARY-05,The Shadows of the Trees,1-4,,29-Mar-18,CCC,"Joe Alfano, Thomas Valley",1,2.99,,,,,,https://www.dmsguild.com/product/238352?affiliate_id=171040
CCC-GARY-06,The Death Beneath the Roots,1-4,,29-Mar-18,CCC,Thomas Valley,1,2.99,,,,,,https://www.dmsguild.com/product/238356?affiliate_id=171040
CCC-GARY-07,The Mirror Cities of Gulthias,5-10,,30-Mar-18,CCC,Thomas Valley,2,2.99,,,,,,https://www.dmsguild.com/product/238358?affiliate_id=171040
CCC-GARY-08,That Which Lies Buried,5-10,,30-Mar-18,CCC,Thomas Valley,2,2.99,,,,,,https://www.dmsguild.com/product/238359?affiliate_id=171040
CCC-GARY-09,The Witch Maiden,5-10,,30-Mar-18,CCC,Thomas Valley,2,2.99,,,,,,https://www.dmsguild.com/product/238360?affiliate_id=171040
CCC-GEL-01,Bedlam at the Benefit,1-4,,16-Mar-18,CCC,Christopher Wathen,1,2.00,,,,,,https://www.dmsguild.com/product/237193?affiliate_id=171040
CCC-GHC-01,Tharaera Lost,5-10,,15-Dec-16,CCC,"Alex Kammer, Gamehole Con",2,2.99,,,,,,https://www.dmsguild.com/product/200723?affiliate_id=171040
CCC-GHC-02,Skulljaw Hill,5-10,,15-Dec-16,CCC,"Ed Greenwood, Alex Kammer, Gamehole Con",2,2.99,,,,,,https://www.dmsguild.com/product/200738?affiliate_id=171040
CCC-GHC-03,Facing the Dark,5-10,,15-Dec-16,CCC,"Ed Greenwood, Alex Kammer, Gamehole Con",2,2.99,,,,,,https://www.dmsguild.com/product/200739?affiliate_id=171040
CCC-GHC-04,Shade of the Dark,5-10,,04-Dec-17,CCC,"Dave Zajac, Gamehole Con",2,1.99,,,,,,https://www.dmsguild.com/product/228101?affiliate_id=171040
CCC-GHC-05,Trail of Treachery,5-10,,04-Dec-17,CCC,"Rob Wieland, Gamehole Con",2,1.99,,,,,,https://www.dmsguild.com/product/228104?affiliate_id=171040
CCC-GHC-06,What You Wish For,5-10,,04-Dec-17,CCC,"Shawn Merwin, Gamehole Con",2,1.99,,,,,,https://www.dmsguild.com/product/228105?affiliate_id=171040
CCC-GHC-07,The River Runs Red,11-16,,04-Dec-17,CCC,"Alex Kammer, Ed Greenwood, Gamehole Con",3,1.99,,,,,,https://www.dmsguild.com/product/228106?affiliate_id=171040
CCC-GHC-08,Death in the Ruins,11-16,,04-Dec-17,CCC,"Alex Kammer, Ed Greenwood, Gamehole Con",3,1.99,,,,,,https://www.dmsguild.com/product/228107?affiliate_id=171040
CCC-GHC-09,Swamp of Death,11-16,,04-Dec-17,CCC,"Alex Kammer, Ed Greenwood, Gamehole Con",3,1.99,,,,,,https://www.dmsguild.com/product/228108?affiliate_id=171040
CCC-GHC-BK1-01,Into the Border Kingdoms,1-2,,07-Dec-18,CCC,"Dave Zajac, Gamehole Con",1,2.99,,,,,,https://www.dmsguild.com/product/260870?affiliate_id=171040
CCC-GHC-BK1-02,The Tithes That Bind,5-10,,07-Dec-18,CCC,"Mitchell Smithson, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/260872?affiliate_id=171040
CCC-GHC-BK1-03,The Darkest Knight,5-10,,07-Dec-18,CCC,"Thomas Valley, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/260873?affiliate_id=171040
CCC-GHC-BK1-04,I am the Fire,5-10,,07-Dec-18,CCC,"Joe Alfano, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/260874?affiliate_id=171040
CCC-GHC-BK1-05,For the Glory of Bloutar!,5-10,,07-Dec-18,CCC,"Alex Kammer, Gamehole Con",2,4.99,,,,,,https://www.dmsguild.com/product/260875?affiliate_id=171040
CCC-GHC-BK1-06,Legacy and Virtue,1-4,,07-Dec-18,CCC,"Alan Patrick, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/260876?affiliate_id=171040
CCC-GHC-BK1-07,The Peculiar Case of the Selptan Felines,1-4,,07-Dec-18,CCC,"Greg Marks, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/260877?affiliate_id=171040
CCC-GHC-BK1-08,The Hunt for Cutter Jack,1-4,,07-Dec-18,CCC,"Bill Benham, Gamehole Con",1,2.99,,,,,,https://www.dmsguild.com/product/260878?affiliate_id=171040
CCC-GHC-BK1-09,Scavengers,1-4,,07-Dec-18,CCC,"Alan Patrick, Gamehole Con",1,4.99,,,,,,https://www.dmsguild.com/product/260879?affiliate_id=171040
CCC-GHC-BK1-10,The Heart of Shadow,11-16,,07-Dec-18,CCC,"Joe Alfano, Gamehole Con",3,4.99,,,,,,https://www.dmsguild.com/product/260880?affiliate_id=171040
CCC-BMG-MOON1-4,The Brave of West Breasal,1-4,,,CCC,"Baldman Games, Ciaran O?Halloran",1,0,,,,,,Coming Soon - 182
CCC-GLIP-01-01,Glip Dak,1-4,,10-Aug-18,CCC,"William Beers, Iam Pace, William Murakami-Brundage",1,4.99,,,,,,https://www.dmsguild.com/product/249542?affiliate_id=171040
CCC-GLIP-01-02,Beneath Glip Dak,1-4,,10-Aug-18,CCC,"William Beers, Iam Pace, William Murakami-Brundage",1,4.99,,,,,,https://www.dmsguild.com/product/249541?affiliate_id=171040
CCC-GLIP-01-03,Citadel of Vlaakith,1-4,,03-Nov-18,CCC,"William Beers, Iam Pace, William Murakami-Brundage",1,4.99,,,,,,https://www.dmsguild.com/product/257864?affiliate_id=171040
CCC-GLIP-02-01,Blue Scales,5-10,,03-Nov-18,CCC,"William Beers, Iam Pace, William Murakami-Brundage",2,4.99,,,,,,https://www.dmsguild.com/product/257866?affiliate_id=171040
CCC-GOC01-01,Tree Rot,1-4,,24-Sep-18,CCC,Scott Ketner,1,2.99,,,,,,https://www.dmsguild.com/product/253211?affiliate_id=171040
CCC-GOC01-02,Cairns of Rot,5-10,,24-Sep-18,CCC,Bryan Gillispie,2,2.99,,,,,,https://www.dmsguild.com/product/253210?affiliate_id=171040
CCC-GOC01-03,Winds of Rot,5-10,,24-Sep-18,CCC,Jeremy Hochhalter,2,3.99,,,,,,https://www.dmsguild.com/product/253212?affiliate_id=171040
CCC-GREY-01-01,A Rats Tale,1-4,,16-Jul-19,CCC,"Colby Savell, Monkey Mind Tabletop",1,3.99,,,,,,https://www.dmsguild.com/product/282281?affiliate_id=171040
CCC-GSP01-01,A Dragon's Breath,1-4,,12-Oct-18,CCC,"Greasy Snitches, Paul Gabat",1,4.99,,,,,,https://www.dmsguild.com/product/254786?affiliate_id=171040
CCC-GSP01-02,Brotherhood,1-4,,14-Aug-19,CCC,"Greasy Snitches, Paul Gabat",1,4.99,,,,,,https://www.dmsguild.com/product/285688?affiliate_id=171040
CCC-GSP01-03,Tainted Love,1-4,,04-Feb-20,CCC,"Greasy Snitches, Paul Gabat",1,4.99,,,,,,https://www.dmsguild.com/product/301973?affiliate_id=171040
CCC-BMG-MOON1-5,The Wilderness Calls,1-4,,,CCC,"Baldman Games, Ayanna Jones",1,0,,,,,,Coming Soon - 194
CCC-GSP02-02,Stygia Untamed,5-10,,20-Apr-20,CCC,"Greasy Snitches, Paul Gabat",2,4.99,,,,,,https://www.dmsguild.com/product/307480?affiliate_id=171040
CCC-GSP-FEAR01-01,Beneath the Bleeding Tree,1-4,,20-Aug-19,CCC,"Greasy Snitches, Kristoff Alejo",1,4.99,,,,,,https://www.dmsguild.com/product/285712?affiliate_id=171040
